"ICD","Description","ICA","LGPS","RF","Lasso"
"M626","Muskelzerrung",2186,2185,2031,1716
"M629","Muskelkrankheit, nicht näher bezeichnet",2186,2185,2031,1716
"M650","Sehnenscheidenabszess",2186,2185,2031,1716
"M652","Tendinitis calcarea",2186,2185,2031,1716
"M653","Schnellender Finger",2186,2185,2031,1716
"M654","Tendovaginitis stenosans [de Quervain]",2186,2185,2031,1716
"M659","Synovitis und Tenosynovitis, nicht näher bezeichnet",2186,2185,2031,1716
"M660","Ruptur einer Poplitealzyste",2186,2185,2031,1716
"M661","Ruptur der Synovialis",2186,2185,2031,1716
"M664","Spontanruptur sonstiger Sehnen",2186,2185,2031,1716
"M665","Spontanruptur von nicht näher bezeichneten Sehnen",2186,2185,2031,1716
"M670","Achillessehnenverkürzung (erworben)",2186,2185,2031,1716
"M673","Transitorische Synovitis",2186,2185,2031,1716
"M674","Ganglion",2186,2185,2031,1716
"M678","Sonstige näher bezeichnete Krankheiten der Synovialis und der Sehnen",2186,2185,2031,1716
"M703","Sonstige Bursitis im Bereich des Ellenbogens",2186,2185,2031,1716
"M706","Bursitis trochanterica",2186,2185,2031,1716
"M707","Sonstige Bursitis im Bereich der Hüfte",2186,2185,2031,1716
"M710","Schleimbeutelabszess",2186,2185,2031,1716
"M711","Sonstige infektiöse Bursitis",2186,2185,2031,1716
"M713","Sonstige Schleimbeutelzyste",2186,2185,2031,1716
"M715","Sonstige Bursitis, anderenorts nicht klassifiziert",2186,2185,2031,1716
"M718","Sonstige näher bezeichnete Bursopathien",2186,2185,2031,1716
"M719","Bursopathie, nicht näher bezeichnet",2186,2185,2031,1716
"M722","Fibromatose der Plantarfaszie [Ledderhose-Kontraktur]",2186,2185,2031,1716
"M726","Nekrotisierende Fasziitis",2186,2185,2031,1716
"M728","Sonstige Fibromatosen",2186,2185,2031,1716
"M729","Fibromatose, nicht näher bezeichnet",2186,2185,2031,1716
"M752","Tendinitis des M. biceps brachii",2186,2185,2031,1716
"M753","Tendinitis calcarea im Schulterbereich",2186,2185,2031,1716
"M755","Bursitis im Schulterbereich",2186,2185,2031,1716
"M758","Sonstige Schulterläsionen",2186,2185,2031,1716
"M760","Tendinitis der Glutäus-Sehne(n)",2186,2185,2031,1716
"M763","Tractus-iliotibialis-Scheuersyndrom [Iliotibial band syndrome]",2186,2185,2031,1716
"M765","Tendinitis der Patellarsehne",2186,2185,2031,1716
"M766","Tendinitis der Achillessehne",2186,2185,2031,1716
"M768","Sonstige Enthesopathien der unteren Extremität mit Ausnahme des Fußes",2186,2185,2031,1716
"M773","Kalkaneussporn",2186,2185,2031,1716
"M774","Metatarsalgie",2186,2185,2031,1716
"M775","Sonstige Enthesopathie des Fußes",2186,2185,2031,1716
"M778","Sonstige Enthesopathien, anderenorts nicht klassifiziert",2186,2185,2031,1716
"M779","Enthesopathie, nicht näher bezeichnet",2186,2185,2031,1716
"M790","Rheumatismus, nicht näher bezeichnet",2186,2185,2031,1716
"M792","Neuralgie und Neuritis, nicht näher bezeichnet",2186,2185,2031,1716
"M793","Pannikulitis, nicht näher bezeichnet",2186,2185,2031,1716
"M794","Hypertrophie des Corpus adiposum (infrapatellare) [Hoffa-Kastert-Syndrom]",2186,2185,2031,1716
"M795","Verbliebener Fremdkörper im Weichteilgewebe",2186,2185,2031,1716
"M799","Krankheit des Weichteilgewebes, nicht näher bezeichnet",2186,2185,2031,1716
"M802","Inaktivitätsosteoporose mit pathologischer Fraktur",2186,2185,2031,1716
"M804","Arzneimittelinduzierte Osteoporose mit pathologischer Fraktur",2186,2185,2031,1716
"M809","Nicht näher bezeichnete Osteoporose mit pathologischer Fraktur",2186,2185,2031,1716
"M810","Postmenopausale Osteoporose",2186,2185,2031,1716
"M819","Osteoporose, nicht näher bezeichnet",2186,2185,2031,1716
"M838","Sonstige Osteomalazie im Erwachsenenalter",2186,2185,2031,1716
"M840","Frakturheilung in Fehlstellung",2186,2185,2031,1716
"M843","Stressfraktur, anderenorts nicht klassifiziert",2186,2185,2031,1716
"M848","Sonstige Veränderungen der Knochenkontinuität",2186,2185,2031,1716
"M850","Fibröse Dysplasie (monostotisch)",2186,2185,2031,1716
"M853","Ostitis condensans",2186,2185,2031,1716
"M854","Solitäre Knochenzyste",2186,2185,2031,1716
"M856","Sonstige Knochenzyste",2186,2185,2031,1716
"M860","Akute hämatogene Osteomyelitis",2186,2185,2031,1716
"M863","Chronische multifokale Osteomyelitis",2186,2185,2031,1716
"M865","Sonstige chronische hämatogene Osteomyelitis",2186,2185,2031,1716
"M868","Sonstige Osteomyelitis",2186,2185,2031,1716
"M869","Osteomyelitis, nicht näher bezeichnet",2186,2185,2031,1716
"M871","Knochennekrose durch Arzneimittel",2186,2185,2031,1716
"M872","Knochennekrose durch vorangegangenes Trauma",2186,2185,2031,1716
"M873","Sonstige sekundäre Knochennekrose",2186,2185,2031,1716
"M879","Knochennekrose, nicht näher bezeichnet",2186,2185,2031,1716
"M888","Osteodystrophia deformans sonstiger Knochen",2186,2185,2031,1716
"M890","Neurodystrophie [Algodystrophie]",2186,2185,2031,1716
"M898","Sonstige näher bezeichnete Knochenkrankheiten",2186,2185,2031,1716
"M899","Knochenkrankheit, nicht näher bezeichnet",2186,2185,2031,1716
"M922","Juvenile Osteochondrose der Hand",2186,2185,2031,1716
"M926","Juvenile Osteochondrose des Tarsus",2186,2185,2031,1716
"M928","Sonstige näher bezeichnete juvenile Osteochondrose",2186,2185,2031,1716
"M932","Osteochondrosis dissecans",2186,2185,2031,1716
"M938","Sonstige näher bezeichnete Osteochondropathien",2186,2185,2031,1716
"M939","Osteochondropathie, nicht näher bezeichnet",2186,2185,2031,1716
"M940","Tietze-Syndrom",2186,2185,2031,1716
"M960","Pseudarthrose nach Fusion oder Arthrodese",2186,2185,2031,1716
"M961","Postlaminektomie-Syndrom, anderenorts nicht klassifiziert",2186,2185,2031,1716
"M966","Knochenfraktur nach Einsetzen eines orthopädischen Implantates, einer Gelenkprothese oder einer Knochenplatte",2186,2185,2031,1716
"M992","Subluxationsstenose des Spinalkanals",2186,2185,2031,1716
"M993","Knöcherne Stenose des Spinalkanals",2186,2185,2031,1716
"M995","Stenose des Spinalkanals durch Bandscheiben",2186,2185,2031,1716
"M997","Stenose der Foramina intervertebralia, bindegewebig oder durch Bandscheiben",2186,2185,2031,1716
"N015","Rapid-progressives nephritisches Syndrom: Diffuse mesangiokapilläre Glomerulonephritis",2186,2185,2031,1716
"N017","Rapid-progressives nephritisches Syndrom: Glomerulonephritis mit diffuser Halbmondbildung",2186,2185,2031,1716
"N019","Rapid-progressives nephritisches Syndrom: Art der morphologischen Veränderung nicht näher bezeichnet",2186,2185,2031,1716
"N028","Rezidivierende und persistierende Hämaturie: Sonstige morphologische Veränderungen",2186,2185,2031,1716
"N029","Rezidivierende und persistierende Hämaturie: Art der morphologischen Veränderung nicht näher bezeichnet",2186,2185,2031,1716
"N032","Chronisches nephritisches Syndrom: Diffuse membranöse Glomerulonephritis",2186,2185,2031,1716
"N033","Chronisches nephritisches Syndrom: Diffuse mesangioproliferative Glomerulonephritis",2186,2185,2031,1716
"N040","Nephrotisches Syndrom: Minimale glomeruläre Läsion",2186,2185,2031,1716
"N041","Nephrotisches Syndrom: Fokale und segmentale glomeruläre Läsionen",2186,2185,2031,1716
"N043","Nephrotisches Syndrom: Diffuse mesangioproliferative Glomerulonephritis",2186,2185,2031,1716
"N045","Nephrotisches Syndrom: Diffuse mesangiokapilläre Glomerulonephritis",2186,2185,2031,1716
"N050","Nicht näher bezeichnetes nephritisches Syndrom: Minimale glomeruläre Läsion",2186,2185,2031,1716
"N051","Nicht näher bezeichnetes nephritisches Syndrom: Fokale und segmentale glomeruläre Läsionen",2186,2185,2031,1716
"N052","Nicht näher bezeichnetes nephritisches Syndrom: Diffuse membranöse Glomerulonephritis",2186,2185,2031,1716
"N058","Nicht näher bezeichnetes nephritisches Syndrom: Sonstige morphologische Veränderungen",2186,2185,2031,1716
"N060","Isolierte Proteinurie mit Angabe morphologischer Veränderungen: Minimale glomeruläre Läsion",2186,2185,2031,1716
"N062","Isolierte Proteinurie mit Angabe morphologischer Veränderungen: Diffuse membranöse Glomerulonephritis",2186,2185,2031,1716
"N110","Nichtobstruktive, mit Reflux verbundene chronische Pyelonephritis",2186,2185,2031,1716
"N118","Sonstige chronische tubulointerstitielle Nephritis",2186,2185,2031,1716
"N119","Chronische tubulointerstitielle Nephritis, nicht näher bezeichnet",2186,2185,2031,1716
"N134","Hydroureter",2186,2185,2031,1716
"N139","Obstruktive Uropathie und Refluxuropathie, nicht näher bezeichnet",2186,2185,2031,1716
"N151","Nierenabszess und perinephritischer Abszess",2186,2185,2031,1716
"N170","Akutes Nierenversagen mit Tubulusnekrose",2186,2185,2031,1716
"N171","Akutes Nierenversagen mit akuter Rindennekrose",2186,2185,2031,1716
"N181","Chronische Nierenkrankheit, Stadium 1",2186,2185,2031,1716
"N183","Chronische Nierenkrankheit, Stadium 3",2186,2185,2031,1716
"N188","Sonstige chronische Nierenkrankheit",2186,2185,2031,1716
"N189","Chronische Nierenkrankheit, nicht näher bezeichnet",2186,2185,2031,1716
"N209","Harnstein, nicht näher bezeichnet",2186,2185,2031,1716
"N210","Stein in der Harnblase",2186,2185,2031,1716
"N211","Urethrastein",2186,2185,2031,1716
"N258","Sonstige Krankheiten infolge Schädigung der tubulären Nierenfunktion",2186,2185,2031,1716
"N259","Krankheit infolge Schädigung der tubulären Nierenfunktion, nicht näher bezeichnet",2186,2185,2031,1716
"N26","Schrumpfniere, nicht näher bezeichnet",2186,2185,2031,1716
"N289","Krankheit der Niere und des Ureters, nicht näher bezeichnet",2186,2185,2031,1716
"N304","Strahlenzystitis",2186,2185,2031,1716
"N309","Zystitis, nicht näher bezeichnet",2186,2185,2031,1716
"N311","Neurogene Reflexblase, anderenorts nicht klassifiziert",2186,2185,2031,1716
"N319","Neuromuskuläre Dysfunktion der Harnblase, nicht näher bezeichnet",2186,2185,2031,1716
"N322","Harnblasenfistel, anderenorts nicht klassifiziert",2186,2185,2031,1716
"N324","Harnblasenruptur, nichttraumatisch",2186,2185,2031,1716
"N329","Krankheit der Harnblase, nicht näher bezeichnet",2186,2185,2031,1716
"N350","Posttraumatische Harnröhrenstriktur",2186,2185,2031,1716
"N351","Postinfektiöse Harnröhrenstriktur, anderenorts nicht klassifiziert",2186,2185,2031,1716
"N359","Harnröhrenstriktur, nicht näher bezeichnet",2186,2185,2031,1716
"N360","Harnröhrenfistel",2186,2185,2031,1716
"N368","Sonstige näher bezeichnete Krankheiten der Harnröhre",2186,2185,2031,1716
"N391","Persistierende Proteinurie, nicht näher bezeichnet",2186,2185,2031,1716
"N393","Belastungsinkontinenz [Stressinkontinenz]",2186,2185,2031,1716
"N398","Sonstige näher bezeichnete Krankheiten des Harnsystems",2186,2185,2031,1716
"N411","Chronische Prostatitis",2186,2185,2031,1716
"N413","Prostatazystitis",2186,2185,2031,1716
"N419","Entzündliche Krankheit der Prostata, nicht näher bezeichnet",2186,2185,2031,1716
"N420","Prostatastein",2186,2185,2031,1716
"N432","Sonstige Hydrozele",2186,2185,2031,1716
"N450","Orchitis, Epididymitis und Epididymoorchitis mit Abszess",2186,2185,2031,1716
"N481","Balanoposthitis",2186,2185,2031,1716
"N482","Sonstige entzündliche Krankheiten des Penis",2186,2185,2031,1716
"N484","Impotenz organischen Ursprungs",2186,2185,2031,1716
"N488","Sonstige näher bezeichnete Krankheiten des Penis",2186,2185,2031,1716
"N498","Entzündliche Krankheiten sonstiger näher bezeichneter männlicher Genitalorgane",2186,2185,2031,1716
"N499","Entzündliche Krankheit eines nicht näher bezeichneten männlichen Genitalorgans",2186,2185,2031,1716
"N500","Hodenatrophie",2186,2185,2031,1716
"N501","Gefäßkrankheiten der männlichen Genitalorgane",2186,2185,2031,1716
"N508","Sonstige näher bezeichnete Krankheiten der männlichen Genitalorgane",2186,2185,2031,1716
"N601","Diffuse zystische Mastopathie",2186,2185,2031,1716
"N602","Fibroadenose der Mamma",2186,2185,2031,1716
"N603","Fibrosklerose der Mamma",2186,2185,2031,1716
"N608","Sonstige gutartige Mammadysplasien",2186,2185,2031,1716
"N63","Nicht näher bezeichnete Knoten in der Mamma [Brustdrüse]",2186,2185,2031,1716
"N644","Mastodynie",2186,2185,2031,1716
"N648","Sonstige näher bezeichnete Krankheiten der Mamma",2186,2185,2031,1716
"N700","Akute Salpingitis und Oophoritis",2186,2185,2031,1716
"N701","Chronische Salpingitis und Oophoritis",2186,2185,2031,1716
"N709","Salpingitis und Oophoritis, nicht näher bezeichnet",2186,2185,2031,1716
"N710","Akute entzündliche Krankheit des Uterus, ausgenommen der Zervix",2186,2185,2031,1716
"N711","Chronische entzündliche Krankheit des Uterus, ausgenommen der Zervix",2186,2185,2031,1716
"N734","Chronische Pelveoperitonitis bei der Frau",2186,2185,2031,1716
"N736","Peritoneale Adhäsionen im weiblichen Becken",2186,2185,2031,1716
"N738","Sonstige näher bezeichnete entzündliche Krankheiten im weiblichen Becken",2186,2185,2031,1716
"N751","Bartholin-Abszess",2186,2185,2031,1716
"N760","Akute Kolpitis",2186,2185,2031,1716
"N762","Akute Vulvitis",2186,2185,2031,1716
"N766","Ulzeration der Vulva",2186,2185,2031,1716
"N800","Endometriose des Uterus",2186,2185,2031,1716
"N801","Endometriose des Ovars",2186,2185,2031,1716
"N802","Endometriose der Tuba uterina",2186,2185,2031,1716
"N803","Endometriose des Beckenperitoneums",2186,2185,2031,1716
"N805","Endometriose des Darmes",2186,2185,2031,1716
"N808","Sonstige Endometriose",2186,2185,2031,1716
"N809","Endometriose, nicht näher bezeichnet",2186,2185,2031,1716
"N810","Urethrozele bei der Frau",2186,2185,2031,1716
"N813","Totalprolaps des Uterus und der Vagina",2186,2185,2031,1716
"N814","Uterovaginalprolaps, nicht näher bezeichnet",2186,2185,2031,1716
"N815","Vaginale Enterozele",2186,2185,2031,1716
"N816","Rektozele",2186,2185,2031,1716
"N818","Sonstiger Genitalprolaps bei der Frau",2186,2185,2031,1716
"N820","Vesikovaginalfistel",2186,2185,2031,1716
"N823","Fistel zwischen Vagina und Dickdarm",2186,2185,2031,1716
"N830","Follikelzyste des Ovars",2186,2185,2031,1716
"N831","Zyste des Corpus luteum",2186,2185,2031,1716
"N835","Torsion des Ovars, des Ovarstieles und der Tuba uterina",2186,2185,2031,1716
"N838","Sonstige nichtentzündliche Krankheiten des Ovars, der Tuba uterina und des Lig. latum uteri",2186,2185,2031,1716
"N842","Polyp der Vagina",2186,2185,2031,1716
"N851","Adenomatöse Hyperplasie des Endometriums",2186,2185,2031,1716
"N858","Sonstige näher bezeichnete nichtentzündliche Krankheiten des Uterus",2186,2185,2031,1716
"N859","Nichtentzündliche Krankheit des Uterus, nicht näher bezeichnet",2186,2185,2031,1716
"N870","Niedriggradige Dysplasie der Cervix uteri",2186,2185,2031,1716
"N871","Mittelgradige Dysplasie der Cervix uteri",2186,2185,2031,1716
"N872","Hochgradige Dysplasie der Cervix uteri, anderenorts nicht klassifiziert",2186,2185,2031,1716
"N879","Dysplasie der Cervix uteri, nicht näher bezeichnet",2186,2185,2031,1716
"N882","Striktur und Stenose der Cervix uteri",2186,2185,2031,1716
"N888","Sonstige näher bezeichnete nichtentzündliche Krankheiten der Cervix uteri",2186,2185,2031,1716
"N898","Sonstige näher bezeichnete nichtentzündliche Krankheiten der Vagina",2186,2185,2031,1716
"N901","Mittelgradige Dysplasie der Vulva",2186,2185,2031,1716
"N904","Leukoplakie der Vulva",2186,2185,2031,1716
"N905","Atrophie der Vulva",2186,2185,2031,1716
"N906","Hypertrophie der Vulva",2186,2185,2031,1716
"N908","Sonstige näher bezeichnete nichtentzündliche Krankheiten der Vulva und des Perineums",2186,2185,2031,1716
"N921","Zu starke oder zu häufige Menstruation bei unregelmäßigem Menstruationszyklus",2186,2185,2031,1716
"N938","Sonstige näher bezeichnete abnorme Uterus- oder Vaginalblutung",2186,2185,2031,1716
"N939","Abnorme Uterus- oder Vaginalblutung, nicht näher bezeichnet",2186,2185,2031,1716
"N948","Sonstige näher bezeichnete Zustände im Zusammenhang mit den weiblichen Genitalorganen und dem Menstruationszyklus",2186,2185,2031,1716
"N949","Nicht näher bezeichneter Zustand im Zusammenhang mit den weiblichen Genitalorganen und dem Menstruationszyklus",2186,2185,2031,1716
"N970","Sterilität der Frau in Verbindung mit fehlender Ovulation",2186,2185,2031,1716
"N981","Hyperstimulation der Ovarien",2186,2185,2031,1716
"N990","Nierenversagen nach medizinischen Maßnahmen",2186,2185,2031,1716
"N992","Postoperative Adhäsionen der Vagina",2186,2185,2031,1716
"N994","Peritoneale Adhäsionen im Becken nach medizinischen Maßnahmen",2186,2185,2031,1716
"N995","Funktionsstörung eines äußeren Stomas des Harntraktes",2186,2185,2031,1716
"N998","Sonstige Krankheiten des Urogenitalsystems nach medizinischen Maßnahmen",2186,2185,2031,1716
"O001","Tubargravidität",2186,2185,2031,1716
"O021","Missed abortion [Verhaltene Fehlgeburt]",2186,2185,2031,1716
"O028","Sonstige näher bezeichnete abnorme Konzeptionsprodukte",2186,2185,2031,1716
"O031","Spontanabort: Inkomplett, kompliziert durch Spätblutung oder verstärkte Blutung",2186,2185,2031,1716
"O033","Spontanabort: Inkomplett, mit sonstigen und nicht näher bezeichneten Komplikationen",2186,2185,2031,1716
"O043","Ärztlich eingeleiteter Abort: Inkomplett, mit sonstigen und nicht näher bezeichneten Komplikationen",2186,2185,2031,1716
"O044","Ärztlich eingeleiteter Abort: Inkomplett, ohne Komplikation",2186,2185,2031,1716
"O049","Ärztlich eingeleiteter Abort: Komplett oder nicht näher bezeichnet, ohne Komplikation",2186,2185,2031,1716
"O050","Sonstiger Abort: Inkomplett, kompliziert durch Infektion des Genitaltraktes und des Beckens",2186,2185,2031,1716
"O056","Sonstiger Abort: Komplett oder nicht näher bezeichnet, kompliziert durch Spätblutung oder verstärkte Blutung",2186,2185,2031,1716
"O059","Sonstiger Abort: Komplett oder nicht näher bezeichnet, ohne Komplikation",2186,2185,2031,1716
"O061","Nicht näher bezeichneter Abort: Inkomplett, kompliziert durch Spätblutung oder verstärkte Blutung",2186,2185,2031,1716
"O064","Nicht näher bezeichneter Abort: Inkomplett, ohne Komplikation",2186,2185,2031,1716
"O069","Nicht näher bezeichneter Abort: Komplett oder nicht näher bezeichnet, ohne Komplikation",2186,2185,2031,1716
"O081","Spätblutung oder verstärkte Blutung nach Abort, Extrauteringravidität und Molenschwangerschaft",2186,2185,2031,1716
"O100","Vorher bestehende essentielle Hypertonie, die Schwangerschaft, Geburt und Wochenbett kompliziert",2186,2185,2031,1716
"O11","Vorher bestehende chronische Hypertonie mit aufgepfropfter Präeklampsie, die Schwangerschaft, Geburt und Wochenbett kompliziert",2186,2185,2031,1716
"O120","Schwangerschaftsödeme",2186,2185,2031,1716
"O121","Schwangerschaftsproteinurie",2186,2185,2031,1716
"O140","Leichte bis mäßige Präeklampsie",2186,2185,2031,1716
"O141","Schwere Präeklampsie",2186,2185,2031,1716
"O200","Drohender Abort",2186,2185,2031,1716
"O210","Leichte Hyperemesis gravidarum",2186,2185,2031,1716
"O211","Hyperemesis gravidarum mit Stoffwechselstörung",2186,2185,2031,1716
"O223","Tiefe Venenthrombose in der Schwangerschaft",2186,2185,2031,1716
